Date,AAPL,MSFT,AMZN,NVDA,BRK-B,JPM,JNJ,WMT,PG,UNH,HD,DIS,BAC,XOM,CVX,KO,PEP,COST,MRK,LLY,TMO,MCD,CSCO,ABT,DHR,NEE,NKE,TXN,VZ,ADBE,CMCSA,INTC,AMD,ORCL,QCOM,HON,UPS,IBM,AMGN,SPGI,LOW,GE,INTU,CAT,AXP,SBUX,BA,GS,PLD,DE,BLK,MDT,GILD,ADI,SYK,REGN,ISRG,VRTX,LMT,BKNG,AMAT,MMC,RTX,C,CI,SO,MO,CB,DUK,BDX,BSX,EOG,SLB,EQIX,ITW,CL,APD,PGR,WM,AON,SHW,FCX,KLAC,ETN,USB,NOC,MU,PNC,TGT,MCK,COF,LRCX,EMR,SRE,AIG,ORLY,PSA,AJG,AFL,AEP,STZ,CDNS,ECL,EXC,FITB,HIG,HSY,IDXX,MCO,MET,PCAR,ROP,TRP,TT,YUM
2000-01-19,0.02494235001768299,-0.07481688677542564,0.04105591444033513,-0.00960133802528164,0.0052801619997731334,0.04307275087198185,0.0034163667185014893,-0.023145370492242117,-0.010711312184164516,0.008438648636183297,0.02247367244126922,0.007220296379809384,0.0,0.009541292572419745,-0.015514855679013886,0.003838073824017651,0.005159403821754453,0.012120844371887747,0.009662145714208004,0.006478736992958456,-0.013072144509884498,0.020865299568128323,0.0027865851183366663,-0.02058071505609597,-0.011395618810699584,0.02332461083182871,0.04230236529410981,-0.00795882450968158,-0.019334574873369606,-0.013766235942179529,0.058803949977212534,-0.020401718524986005,0.0047961722634930135,0.026609301294709526,0.05295492049956207,-0.08393404740337623,-0.006389562331517214,0.031884325785551434,0.041654165561071155,0.015284159615760757,-0.007066620833214015,0.004844822380300606,-0.029754085775002548,-0.012594619326421266,-0.01747125112239887,-0.021819111936880492,0.056695116692840226,0.007882298950315218,0.006211045541159329,-0.016043425293614005,0.013793249365823592,0.012596068897100608,-0.08477231176803199,0.029385920136472267,0.012638018130256955,-0.04512050479120263,0.0,-0.005908436686166283,0.03379695150443554,0.053455767819926184,0.0522641474523961,0.007924603810964881,-0.033420704434455516,0.02114231847827625,-0.019976549934940517,0.02377849592946196,0.01617267757152776,0.02889432372178147,0.027619595992516333,0.03359677830107251,-0.024491020008295755,0.003656252083048332,-0.003787767301739485,0.0,-0.0029086442618287064,-0.024097902741212294,0.002026719174542195,-0.011738338092768577,0.022141212369314982,-0.05129341784052278,-0.01015235633248042,0.02531805928409092,-0.015428726253609071,-0.009469940253948251,-0.018842900423335935,-0.03167158478717553,-0.01973467004813974,-0.013698574275370617,0.02809482203337085,-0.023586848176062283,0.020378856382777963,0.05028085332700359,0.024617007407497855,-0.003616510237890277,-0.019802555604928978,-0.059242146508203336,-0.007925971702845116,-0.001041119173325773,-0.06121040294360199,0.013170280093285814,0.02247316105263837,0.01643872634315994,-0.013093812183247915,0.01807768070398993,-0.05028273318147132,-0.03189326555516807,0.0029021934801526247,-0.014706147389695449,0.017804215726623468,0.0,-0.007067829125457619,0.0,-0.015267379179991316,-0.019048094968708913,-0.038290406459877184
2000-01-20,0.06307093112239061,-0.009389646535207507,-0.03135651720806833,-0.0027544322171026855,-0.005280161999773177,-0.0008436144504266885,0.0034047348842824706,-0.010789171309684173,-0.024679234141580762,0.024897961627200267,-0.017321209297698602,-0.03290988254685699,-0.019392454454337054,-0.02215730549682055,-0.004987697839413822,0.009533086060061981,-0.008613478475458538,-0.03681387254533557,0.01990468081354009,-0.014401935165428627,0.017391503357313636,0.004415467798445362,0.0005561555907499974,-0.030712848142807395,-0.021724296295656337,-0.011594455694487873,-0.02395270684408687,0.030356687582157267,0.0032482763753566876,0.010832205587318873,-0.03084768696177965,-0.0453613131802508,-0.004796172263493055,0.03652374402470323,0.059570804999228434,-0.02567272313123624,0.00911559732289457,-0.004192575742651211,-0.0026077317257713955,-0.003254966277294359,-0.04102007623057018,-0.018878404895461942,0.02485589962926705,-0.04537408799261888,0.016439779123232162,-0.017305981631785743,-0.023905181603918035,-0.017361207220612674,0.006173207659536145,-0.01767537436229336,-0.04196415668655013,-0.021082838525562163,-0.004982831932144721,-0.019912645747604957,-0.014229428891153624,-0.06351342509417038,0.0,0.04843736825820536,-0.006060573378839621,-0.008040461873694796,-0.01682188799063975,-0.0177699430878333,-0.022917431910075965,-0.019274469935269954,-0.019560552764305617,-0.005235139290413916,-0.034685428496237306,0.0,0.013528805121490161,-0.020021930475660227,-0.07135693878183202,-0.022141272265561358,-0.020125496321782038,0.0,-0.022583473105455727,0.00708920249164268,-0.03292424078178254,-0.03418353794178011,-0.022141212369314985,-0.03492801514161526,-0.04167263265494421,-0.04800910712446399,-0.016659040935134997,-0.013060733079290142,-0.03596497135968265,0.004938912161423703,-0.03348324331336582,-0.029394018362026226,-0.03270092754321344,-0.03645555241296296,-0.023324660695057814,0.04787279143129647,-0.020471784204000375,-0.0036295022781554793,-0.008566333771655657,0.0,-0.007989514177778476,-0.0010425418877251114,0.07825188708184976,-0.011278362857106638,0.004667691452074171,0.0027137058715963258,-0.0033001092530358512,-0.014766164757245374,-0.02976095229475669,-0.026585033275214165,-0.02197877485214368,-0.02247285585205863,-0.011833875402068835,0.0,-0.024408138236374766,0.03309086626737051,-0.0717436030328749,-0.027106804918821656,-0.05541129518146187
2000-01-21,-0.019460860034533473,-0.021455350756391066,-0.04239171331298817,-0.011114627308917598,0.0064497795200982935,-0.01530638526593761,-0.022688974842427424,-0.014903530217841866,-0.09181784579741495,-0.043986647773187657,-0.013450538796380878,-0.026366673064141182,-0.02998367453934787,0.01556147960677623,0.012070019236007725,0.015066653933439774,0.0,-0.030459003531821887,-0.0068782357383655665,-0.03088893652928094,-0.004319358847429249,-0.035878500377326546,0.02526202008867402,-0.02766953958272725,-0.035771647890907574,0.025901125641119557,-0.01711545899762648,-0.018582554685927823,0.03818040653067623,-0.014800441531551347,-0.005024979657491671,0.023895359143429783,-0.029270382300113224,0.007356951888504135,-0.004427840902060509,-0.029996241874037915,-0.02387588840723824,0.020790366518906766,0.03925420781005221,0.012958727367102765,-0.06881623002192751,-0.012498097941116403,-0.00986871292049802,0.005290938449286805,0.001855908736420058,-0.003747434000212313,-0.01762739513562435,-0.00291308422563556,0.00613520832219604,-0.030643196842745888,-0.0071688183503937275,-0.009992895153070133,-0.003001114836946541,-0.028692541338286612,-0.0015935164294738466,-0.041847156212686025,0.0,0.10507818928666805,0.021053627903119675,0.02491423313245768,0.008888758773906368,0.004304362056217125,0.021887065411777193,-0.03776064850245527,-0.018272951626693974,0.028462372385457763,-0.025939218798881107,0.015698540347714583,0.012242529299037424,0.035323231395428006,-0.020927520105955874,-0.030304770166299736,0.022021125287740657,0.0,-0.007975612105393525,-0.010142602893513045,-0.0318846051493224,-0.01515201541980192,-0.007490358366313853,-0.03128969591064484,0.014084323186226754,-0.036732069226113995,0.01568656266894383,-0.06144695570045807,-0.022793103413859855,0.027931044094409472,-0.0383609611901766,-0.0028448400113105054,-0.04340348553646291,-0.004962727479738276,-0.023881463866088946,-0.029257187305261157,-0.0062239730478527554,0.014440030486120945,-0.013438963321732476,0.01860444535502846,-0.02162209566014894,-0.04805970051870112,-0.04879033810878089,0.02796049763898225,-0.029535928607558434,-0.05286348955706777,-0.020034155960370604,0.027710996682858403,0.0020820030620429765,-0.03877658172664095,-0.022472802974036817,-0.007604599385219304,0.005934442674771863,0.0,0.0,0.054542999038833785,-0.025105810291055013,-0.049037782108109565,0.0019636019570199075
2000-01-24,-0.046546696646627354,-0.024391339170115437,0.12213736410549464,-0.04571493657957949,-0.006449779520098306,0.000857034106126732,-0.07133014050197534,-0.050292317674606825,0.004251420157357061,-0.05615085758884633,-0.033901457451487794,0.01702966236751366,-0.024932074141593635,-0.008862659270791572,0.0028188291526559544,-0.03036263242959501,-0.022748589903390938,-0.03141616174374837,-0.030663566699810286,-0.04138543172687418,0.012903146008314182,-0.03879465091217588,-0.055182490858063774,-0.03881983407059809,-0.08054831909104784,-0.005697929422443452,-0.01992583897437006,0.0007051197684068013,0.0010403362358565342,-0.03747283196893393,-0.022931283357941246,0.008894964317977571,-0.09333193979221911,-0.09667256764038018,-0.10093225266993475,-0.07195497266621871,-0.018762510451682132,0.0,-0.07558945823356092,-0.036049431486407685,-0.013280192779299885,-0.042522046568453445,-0.11273319013490074,-0.044511558061286545,0.0020581841583052498,-0.01640433080873008,-0.03055859339604288,-0.047041043200401256,-0.00306342996416376,0.015439039865163911,-0.014493121112293264,-0.011544091277770108,-0.11790813104618279,0.019853239370525494,0.0031849271903705975,-0.002139030798216913,0.0,-0.02053987485407369,-0.07090747175985863,-0.05773747787291002,-0.005323858536695819,0.007987926463968328,-0.010362743647605296,-0.0223974348599949,-0.03583956397960559,0.025190540354514075,0.0,0.0,0.01318736463884323,-0.03307868788590288,0.02092752010595582,-0.02334759751221728,-0.025900641521028087,0.0,-0.018182520070543762,-0.007666369342156627,0.042289352143791495,0.006657704214028504,-0.018975988604282176,-0.05271000283095324,0.0034907157314326264,-0.02758767630872855,-0.07156723876682826,0.08140404271869082,-0.011594275334550314,-0.06813808700787774,0.03477013982029478,-0.01002116095615813,-0.020457696619987673,-0.01000061220806364,-0.006061037877004036,-0.03246023063461135,-0.03279033777767296,-0.01444003048612098,-0.02311562418768559,-0.004618216439209379,0.005448759264379334,-0.009896359253463027,-0.011354044816521337,-0.0036827966847829746,-0.027965123851220575,0.07960305059896708,-0.018723740240886175,0.044032479554530664,-0.040844378097006306,0.019575804213068166,-0.02765139472308364,-0.019268418865877032,-0.011904782999326392,0.0,-0.0400358451023142,-0.008597458485992799,-0.025752704554521038,-0.020970226027068807,-0.02180546365014902
2000-01-25,0.05493306682176405,0.01531418593185278,-0.012556164033204508,-0.008819226792998814,0.001763190938139622,0.022015412257030482,0.01849828734812284,0.02904780558659538,-0.05608999090051831,0.0,-0.0328619936181714,0.11840834037229642,0.012544024430858933,-0.0022281996837673875,-0.00281882915265605,0.015295978496155148,-0.028726596632248764,0.055605243718925876,0.00885729944935212,0.0030137950533863766,0.008510653039861107,0.007880248862945994,0.027693464342597306,-0.012578930268785943,0.05907539756283766,-0.03488730882135907,-0.01648772914719308,0.026697932569069962,-0.027399227820156958,0.03945879633750643,-0.05973900523533863,0.027449790408022565,0.14792013007662227,0.04068361875923125,0.061857174723958935,-0.0039348854624813735,-0.0018957955767287633,-0.019740980200268946,0.0018036786596505492,-0.016826750180684386,-0.016173021181129583,0.002712019434623725,0.03989637155774886,-0.037952789027829184,0.04108432742514593,0.056875483368012014,0.03055859339604292,0.025661958332769682,0.003063429964163798,-0.008391673642112223,0.00727355570096839,0.034240076274962665,0.021193899025996662,0.06326960510626223,-0.02088490666286644,-0.0021435501299578155,0.0,-0.08524427986960978,-0.016103785426195796,0.048839624098374626,0.027639775449940757,-0.013540046204851998,-0.05348826871291953,0.012380742694565898,-0.0061005585222455964,0.009900779456756017,-0.0028446670758846475,-0.025237845354232628,-0.0032807304115756823,-0.024972942036364708,-0.014903405502574919,-0.015873450584332413,-0.012713790268074818,0.0,-0.027909159772674455,-0.01766185484945852,0.028574386855408154,-0.029824872470261388,-0.015444309367265804,-0.03407933960768164,0.003478690642733723,-0.01408492091327335,0.0349106515752829,-0.034079296615047674,0.014472065514807746,-0.02072593073315125,-0.05356766500958865,0.014285774268088322,0.02526793571419841,-0.12282085146638155,-0.026176050500610323,0.024783054315681983,-0.016260195665098943,0.0036295022781554394,0.013447628585923502,0.018348406554292505,-0.005448759264379401,-0.014468522390645904,0.04153891150555714,-0.02996503435615682,0.006146086579346733,0.013106347505300583,-0.020833966675341695,-0.01550367708989612,0.048094292778280374,-0.016286529280851843,-0.007818921871298914,-0.06013835873853342,-0.024243363797993505,0.0,0.010535023974449798,-0.038737918019325336,0.06725242258280056,-0.026846880323958888,-0.026397618984846223
2000-01-26,-0.018545100842400134,-0.0340063714311603,-0.06622471604935803,-0.04217700853774784,0.002345983934091686,0.049827358694376794,-0.02074218718978585,0.013204354146985356,0.03154856393212494,-0.002267872440382641,0.022026896426974488,-0.023609954280520977,0.0433667151645924,-0.006713604842657751,-0.009216662529932532,-0.043632603829815736,-0.010989588111349731,0.014982423731315097,0.026970164744581315,0.006996412714954312,0.05362105574268579,-0.10763058422412299,-0.045035123769230016,0.0021073575099918307,0.029031904152529812,0.002953957465342189,0.012707045040517475,-0.01214904237713472,-0.012903487183987443,-0.029191636297577345,0.018970805154416088,-0.05113101816346673,-0.0779615414697118,-0.024665068345651353,-0.17863707293766132,0.001313322845682802,-0.01144995051884521,-0.02013834887369224,-0.07869260135982199,0.06460953879624097,0.013494562334695025,0.020987486672489182,-0.06709002179120972,0.02964208654858421,0.008645051484616811,0.10919931241950197,0.01088464498916947,0.05084571015878392,0.00305283247155937,0.024966531577968524,0.010810261484582955,0.03446173850231237,-0.048045286672393606,-0.03205585967591884,-0.00406642104316423,-0.034938129599145364,0.0,0.0,0.041341580808564364,0.051293442233874435,-0.07267795161885177,-0.001863963418409501,0.002195601927923791,0.039478745917699815,0.017331368302704892,0.004914273317361549,-0.04070308333915256,-0.03247029071570539,0.004370939352277131,-0.013889580135350101,0.01785761740000647,0.0119283783224894,-0.009892029380634808,0.0,0.011464518256929176,0.009390370605301686,0.013986516692481079,-0.0019543494426749945,0.03065392197794285,0.07448909591828683,-0.01047199328375684,-0.05465857214935563,-0.0592377825898561,-0.0035622391160742774,0.04769473980885713,0.002614638628216086,-0.03573525555275982,0.02521127056475646,0.04503598511774251,-0.014306169907038242,0.04574052489481286,-0.06653481844203146,-0.012094564901382792,0.07669287639845536,0.024589056585912157,-0.08535990238614578,0.010869541465528114,0.021076799347914482,0.04886518616978393,0.024414756409969388,0.019418124754315196,-0.05623971832287608,0.01566606198404516,0.021638969947963507,0.04243054069583113,0.0243319020676703,0.00937516986246497,0.05232581900173969,-0.05032505594592655,0.0,-0.018128040814988745,0.026573900452294286,0.0,0.0696270455576351,-0.010341225490714145
2000-01-27,-0.0017029594564848334,-0.006308933599043604,0.03226087739970203,-0.053724594432714705,-0.006464942546256956,0.028280933449009237,-0.036588887338396894,-0.04647198303172871,0.03359049251674566,-0.016018502416452796,0.015136026229015751,0.01355968775073038,0.020998601091080638,-0.030397554487645403,-0.03996192336017513,-0.058149820729498924,-0.0036897605784246877,-0.030191103450259025,0.017865011716279564,0.023623028101820258,0.0584963554069911,0.05111808441560619,-0.005261102034830489,0.03719454064210363,0.0015045487374460529,-0.02086512163166853,-0.04652072164559923,0.0048177884262259624,0.008620946765268233,0.02421882034559388,0.0,0.016699033367542325,-0.0016906174779074388,-0.060837297711627894,-0.03781753017806884,-0.029296304390407785,0.0,-0.028231672974945724,-0.043831546849770885,0.011597682094032127,-0.017579378205615247,0.002207164034840185,-0.026976579980855946,-0.008379690006109353,0.019756788000883395,-0.004319695294398301,-0.02465939964970665,0.008462392595564198,0.0030442837059337455,0.0041012104100423994,0.003578122277135683,0.0067525692257942365,-0.08391043428943738,-0.056905727713022755,-0.004083466604527996,-0.0501242799844539,0.0,-0.05069876404899197,-0.031648868873811666,-0.03260116928487156,0.008801940802664292,0.0,-0.03231504053643167,0.01494179919971522,-0.004304905306499845,0.002448210235733457,-0.0029715845752443545,-0.026757613077145,0.009767871567360803,0.038862522171714695,-0.00295421189743152,-0.024000670521278133,-0.005981737961798851,0.0,-0.009370351805000397,0.002074099584749351,-0.020041409760575803,0.012639556456571596,0.04428743778503675,0.04595688753085636,0.006993302641023208,0.06524084084818324,-0.024933727736724868,0.01943568789979509,0.013605487783741616,0.04342933208543631,0.01850993242816528,0.03265586599304395,-0.01199808177879109,-0.03818403740179842,-0.010487434843484725,0.003868544778399343,-0.01448528273976767,-0.01692101547028614,-0.002372337961746426,0.05302526691603421,-0.010869541465528022,-0.027825654033584953,-0.01804524861723007,-0.0037173737300298295,-0.009661973715385498,-0.05667238709891086,-0.0034601910431510514,0.027150842901051294,0.011799244937200729,0.0016012684664453377,-0.01883915490319471,-0.019802627296179754,0.012819994217278955,0.0,0.021116934323979524,-0.03378152298581006,0.039845799321642825,-0.02831593497603447,0.002076739386509572
2000-01-28,-0.07919123283780105,-0.005076421079972866,-0.08167804768656427,-0.029647028762905245,-0.02145485803958923,-0.0508445175737897,0.04849438657724277,-0.07005078904508305,-0.03670107888645202,-0.02925879520136931,-0.046111564730102556,-0.010152369383474491,-0.05060953783717198,-0.026585041470227742,-0.02097410980067433,-0.04402204879896249,-0.01677583832155069,-0.06190303500924749,0.029902354700270493,0.01640212840152506,-0.015267476496555295,-0.023530681523201983,-0.026130158776235476,0.03390150505627323,0.016405966954010167,-0.0045281315374614255,-0.007967545752920887,-0.05339145899975261,-0.010787250903013116,-0.08529045539036988,-0.07959529773116968,-0.04294786241988165,-0.04676176590803933,-0.08953612295921075,-0.08191057255212303,-0.02324091486928701,-0.0028837848467724277,-0.01721852828905774,-0.027879992891136286,-0.023331039223181027,-0.027664330639550174,-0.05622536262028613,-0.10275964902242098,-0.024131585145503537,-0.029191215828296105,0.031951935170892495,-0.009755981438041048,-0.022728393406119714,-0.003044283705933688,-0.023465687368757142,-0.0071688183503937275,-0.03562042544535589,-0.013312571737473172,-0.0058722521257187,-0.19252048752839393,-0.06267110410568326,0.0,-0.00820593937032318,-0.029365497844526137,-0.07275931169295602,-0.04336153945546886,-0.04829412876743699,-0.05469682309685589,-0.04995616652313211,0.0017238651261895453,-0.009828301150107334,-0.011976469864934131,-0.02401464779061896,-0.015234993649365649,-0.050585892539342994,-0.011904902506318314,-0.01222027991421104,-0.040821884509829785,0.0,-0.038383420510802846,-0.01356307331719512,-0.035019061301936404,-0.04041970145884919,0.02142966490044205,-0.021506396991430907,-0.028271161235902623,-0.021278003996150135,-0.011036703595013249,-0.019435687899795023,-0.03857239572091595,0.0012490535796248487,-0.08455734362974947,-0.017555917268976963,-0.06027658004872291,-0.036587963120213327,-0.03525309005132815,-0.04440751337298954,0.005596659874911023,-0.010291630715131615,-0.03136534427732243,-0.023754819926899737,-0.010989440877741534,-0.0239879844083429,0.019534091350199005,-0.016901966514161284,-0.010982015530856103,0.023055776299925796,-0.044294597467666535,-0.019534826229287768,-0.015763821619647022,-0.04583469105462149,-0.043731368655639945,0.023716526617316065,-0.02580763088698523,0.0,-0.04268899266202186,0.0018074806853525137,0.0,-0.018445566567540483,-0.0423793032998006
2000-01-31,0.0206945869033894,-0.0038239795224251595,0.04555249014835906,-0.00839555346822314,-0.008469578715024427,0.050844517573789744,0.01832248312302631,-0.006825156144343407,0.007448358727892915,0.00710071414773192,0.017817568224371125,-0.011976095918256801,0.0570819362257399,0.04946926228544561,0.01278693864553763,0.00874293718942063,0.025975380683880583,0.061903035009247515,0.02903455929243846,0.023641332143014518,0.06333577453063434,0.016863883524062505,0.05273662534236317,0.02133970268073084,0.02049835674645874,0.020958622525340774,-0.029772978576187496,0.0058171832965532334,0.07216882178902995,-0.04440249251641799,0.002902721751224422,0.05119385660778891,0.021053409197832263,0.052989822674048406,0.13860573358483533,0.06038066204599598,-0.07908075822583902,0.0061435387099920925,0.06486569413289932,-0.03827694105681097,0.0014012506606248555,0.0,0.04341582403386344,-0.024728522204304264,0.04025308368715751,0.07080792988260705,-0.002805099288183365,0.05179643231742674,-0.0030528324715593546,-0.024028645218920952,0.007168818350393831,0.020704927081004538,-0.045031404915892796,-0.021164983696605754,0.003960129971950141,-0.02010118436450805,0.0,-0.017378601330315574,-0.02006768391368489,-0.027632159336020756,0.05619431407610467,-0.02105375048598038,0.013072094643316257,0.015470146354254838,-0.011259902786215529,0.014706114862369455,0.006006107244098538,-0.01751407414277654,0.013072627431193029,-0.011862297093188433,-0.006006024060211922,0.04016602269733215,0.017553223582526558,0.0,0.01724129366321483,-0.004210238838498645,-0.0063093795883614944,0.0020098876911006703,-0.01065738084523785,0.0,0.010696122318243287,0.0,0.040244213268574656,0.01943568789979509,0.07049032650714966,0.0037384033047427887,0.04417775354799447,0.04528052802953918,0.03868991324611207,0.021505071731760955,0.023131925373723085,0.008039842729500734,-0.0168832819340238,0.023851046936311186,0.02301700033871521,0.009570198366976057,0.002758138279541387,-0.0057970889552401185,0.033653935392862364,0.015037819846088308,0.018237212013721416,-0.0616935690053399,0.01973114391001075,0.01356436227639726,0.05317894183306964,0.02154124141681817,0.11851842598305289,-0.06038051098890748,-0.01315795301523412,0.0,0.03218642422574751,-0.031166700959461075,0.02316705482260837,0.001328344737741803,-0.008695682471742251
2000-02-01,-0.03431672149877583,0.05043101926750769,0.04356748073742883,0.02332266016274096,0.017465118643498572,0.037253096450507596,-0.014630835078421507,0.06944870642070253,-0.015581031360869777,0.026760870893135346,0.0906839422743086,-0.008643467346628268,0.011546119528524414,0.003763565965276443,-0.005245828641317127,0.011898577044915601,-0.0036701033188597004,0.058292473820924014,-0.023322541058637646,-0.01982086942030967,0.021429498969687568,-0.020270410378463336,0.07317004277566246,0.009550541264319954,0.002894699289613679,-0.020958622525340777,0.025764888145343754,0.04867964965448932,-0.0390998430834754,0.014648202542658445,0.025752672914843865,0.024954213219627357,0.015504186535965254,0.07789865922992349,0.06892758953492428,-0.010471332569944014,0.022657890225626757,-0.020247364831011767,0.025195064230849756,0.0,0.05318294262693197,0.014814585838461536,0.07195924784348597,0.017518688692799954,0.02546961274447001,0.00971800662477663,-0.01699760217079868,-0.004101271029594076,0.0060971161774930486,-0.021693333909595776,0.014184560603202525,0.013568958974378853,-0.01344199963623086,0.04700596019177366,0.019570192883970373,0.0250638798751906,0.0,-0.034900789182895305,0.01008398264885295,-0.013015182458876588,0.023403460745610845,0.037214023880442336,0.01406791161537513,0.021692423650408917,0.0017403682344600984,-0.012240297265357187,0.005970362620835749,0.01751407414277663,-0.003252154942127517,0.035173673510690937,-0.0182375875497809,0.007843226986433307,0.046007981826441266,0.0,0.013792995578636738,0.0063088419656427445,0.03319773316469556,-0.0040233711374770545,0.0,0.01676710464251559,0.04506806345555003,0.0,0.033546175348732145,-0.0017512391869058549,0.018158083253477116,0.0,0.020885817033570196,0.005195223454727108,0.023442331327703205,0.015082891388452318,-0.020015752501262217,0.050742692953014604,-0.007977306993789146,0.006711069471205982,-0.01934768244352062,0.018867731168774497,0.016394514893035332,0.015003686049956527,0.019943683056414627,0.0055815203981030076,0.016726795444330977,0.04734612059719842,-0.003558186458030696,-0.0045011515438689465,-0.029625662196612022,0.017873360095708796,-0.04665998347771278,0.07588469752487267,0.03257635066347825,0.0,0.022372298223993024,-0.0037316459932619293,-0.02316705482260826,-0.021476929155318153,0.07160972228621751
