horizon,comparison,ablation_key,d_bar,V_NW,T,nlags,dm_stat,p_value,p_value_normal,t_HLN,p_HLN,b_fixed,p_fixed_b,cv95_fixed_b,mean_L1,mean_L2,mean_d,DM_QLIKE_HAR_vs_ablation,p_QLIKE_HAR_vs_ablation,p_QLIKE_DM_fdr_bh,reject_QLIKE_DM_fdr_0.05
22,HAR+SVD_vs_HAR+SVD_minus_G1_eigen,HAR+SVD_minus_G1_eigen,0.014766323265915999,0.33660317337107226,1719,21,1.0552399074111378,0.2914639884604735,0.29131561670598183,1.0420416900087042,0.2975389631833567,0.012216404886561954,0.2337861327873212,1.9963365060756617,0.5010280913328578,0.4862617680669418,0.014766323265915999,0.5069129831171076,0.61228092965363,0.38861865128063133,False
22,HAR+SVD_vs_HAR+SVD_minus_G2_svd,HAR+SVD_minus_G2_svd,-0.0005881401201424046,0.0011905443806734836,1719,21,-0.7067176690920305,0.47983778384230935,0.47974194702636375,-0.6978785289369722,0.4853476021304184,0.012216404886561954,0.37781905441926533,1.9963365060756617,0.5010280913328578,0.5016162314530003,-0.0005881401201424046,-0.2869837916888005,0.7741593381556846,0.47983778384230935,False
22,HAR+SVD_vs_HAR+SVD_minus_G3_ixn,HAR+SVD_minus_G3_ixn,4.520977994401452e-18,1.5512021213228106e-32,1719,21,1.504998740531838,0.13250821781326638,0.1323244005427735,1.4861752479512176,0.1374162531082559,0.012216404886561954,0.12583457171188892,1.9963365060756617,0.5010280913328578,0.5010280913328578,4.520977994401452e-18,-0.26269659615643415,0.7928159379236797,0.26501643562653276,False
22,HAR+SVD_vs_HAR+SVD_minus_G4_xs,HAR+SVD_minus_G4_xs,4.520977994401452e-18,1.5512021213228106e-32,1719,21,1.504998740531838,0.13250821781326638,0.1323244005427735,1.4861752479512176,0.1374162531082559,0.012216404886561954,0.12583457171188892,1.9963365060756617,0.5010280913328578,0.5010280913328578,4.520977994401452e-18,-0.26269659615643415,0.7928159379236797,0.26501643562653276,False
