horizon,comparison,ablation_key,d_bar,V_NW,T,nlags,dm_stat,p_value,p_value_normal,t_HLN,p_HLN,b_fixed,p_fixed_b,cv95_fixed_b,mean_L1,mean_L2,mean_d,DM_QLIKE_HAR_vs_ablation,p_QLIKE_HAR_vs_ablation,p_QLIKE_DM_fdr_bh,reject_QLIKE_DM_fdr_0.05
1,HAR+SVD_vs_HAR+SVD_minus_G1_eigen,HAR+SVD_minus_G1_eigen,0.001993880786741024,0.010213000602601524,1732,18,0.82110075894537,0.4117019438898546,0.4115888777738126,0.8208636863956198,0.41183694668342286,0.010392609699769052,0.32186432076311733,1.9909041482766219,1.5341694907128496,1.5321756099261086,0.001993880786741024,-0.7639086980930552,0.44502576292826057,0.8234038877797092,False
1,HAR+SVD_vs_HAR+SVD_minus_G2_svd,HAR+SVD_minus_G2_svd,0.0051636908187078605,0.027195492367726407,1732,18,1.3031239039652636,0.19270577308830106,0.19253246397090074,1.3027476591461133,0.19283420633425363,0.010392609699769052,0.16544536610350064,1.9909041482766219,1.5341694907128496,1.5290057998941422,0.0051636908187078605,-0.20474222322758767,0.8377976005149068,0.7708230923532042,False
1,HAR+SVD_vs_HAR+SVD_minus_G3_ixn,HAR+SVD_minus_G3_ixn,0.001431095226771208,0.023037379733373345,1732,18,0.3923972332281634,0.6948130397593562,0.6947647300294448,0.3922839382255917,0.6948967241672133,0.010392609699769052,0.5817292989860752,1.9909041482766219,1.5341694907128496,1.5327383954860785,0.001431095226771208,-0.790397652441259,0.42940384051806735,0.898298398924283,False
1,HAR+SVD_vs_HAR+SVD_minus_G4_xs,HAR+SVD_minus_G4_xs,2.05122036882246e-18,4.459717149063907e-31,1732,18,0.12782994637623546,0.898298398924283,0.8982835506902103,0.127793038638675,0.8983276031341476,0.010392609699769052,0.8382120879127594,1.9909041482766219,1.5341694907128496,1.5341694907128498,2.05122036882246e-18,-0.9695936566855822,0.3323845311466527,0.898298398924283,False
