horizon,comparison,ablation_key,d_bar,V_NW,T,nlags,dm_stat,p_value,p_value_normal,t_HLN,p_HLN,b_fixed,p_fixed_b,cv95_fixed_b,mean_L1,mean_L2,mean_d,DM_QLIKE_HAR_vs_ablation,p_QLIKE_HAR_vs_ablation,p_QLIKE_DM_fdr_bh,reject_QLIKE_DM_fdr_0.05
5,HAR+SVD_vs_HAR+SVD_minus_G1_eigen,HAR+SVD_minus_G1_eigen,-0.0016615066964390118,0.026131805400435183,1729,18,-0.42738067919148615,0.6691553263994576,0.6691020776308858,-0.42626833446334494,0.6699654216822251,0.010410641989589358,0.5543080951474246,1.9909578462960942,0.48123850007705843,0.4829000067734975,-0.0016615066964390118,1.460555268264016,0.1443193186181182,0.6691553263994576,False
5,HAR+SVD_vs_HAR+SVD_minus_G2_svd,HAR+SVD_minus_G2_svd,-0.004732115304177945,0.025060194908281173,1729,18,-1.2429698451752402,0.21404757230498306,0.21387894571328392,-1.2397347645507844,0.21524184567422222,0.010410641989589358,0.17977964338715843,1.9909578462960942,0.48123850007705843,0.48597061538123626,-0.004732115304177945,0.488081487627776,0.6255540472292958,0.28539676307331074,False
5,HAR+SVD_vs_HAR+SVD_minus_G3_ixn,HAR+SVD_minus_G3_ixn,-8.21911782255755e-18,6.757817576675458e-32,1729,18,-1.3146782280434621,0.18879252125287938,0.18861806671348624,-1.311256511837356,0.18994532383530527,0.010410641989589358,0.16283419969833413,1.9909578462960942,0.48123850007705843,0.48123850007705843,-8.21911782255755e-18,1.1220288685924058,0.26200605005992994,0.28539676307331074,False
5,HAR+SVD_vs_HAR+SVD_minus_G4_xs,HAR+SVD_minus_G4_xs,-8.21911782255755e-18,6.757817576675458e-32,1729,18,-1.3146782280434621,0.18879252125287938,0.18861806671348624,-1.311256511837356,0.18994532383530527,0.010410641989589358,0.16283419969833413,1.9909578462960942,0.48123850007705843,0.48123850007705843,-8.21911782255755e-18,1.1220288685924058,0.26200605005992994,0.28539676307331074,False
